epoch,t_s,node_id,tier,x_m,y_m,z0_mm,subsidence_mm,subsidence_prov,tilt_x_urad,tilt_y_urad,tilt_prov,strain_ustrain,strain_prov,disp_mm,disp_prov,battery_mv,rssi_dbm,parent_used,delivered,via_emergency
2,7200.0,387,1C,2131.9,-32.5,0.0,0.992,synthetic,,,,71.565,synthetic,,,4201.777,-58.143,65,true,false
2,7200.0,388,1C,2140.94,12.41,0.0,-1.099,synthetic,,,,72.733,synthetic,,,4205.803,-48.096,48,true,false
2,7200.0,389,1C,2159.62,-12.24,0.0,0.679,synthetic,,,,74.664,synthetic,,,4199.287,-41.649,48,true,false
2,7200.0,390,1B,2176.15,-100.12,0.0,0.433,synthetic,,,,85.87,synthetic,0.628,synthetic,4203.701,-50.813,65,true,false
2,7200.0,391,1C,2179.48,8.25,0.0,1.38,synthetic,,,,71.659,synthetic,,,4203.86,-38.963,48,true,false
2,7200.0,392,1B,2180.05,163.71,0.0,1.221,synthetic,,,,85.608,synthetic,0.286,synthetic,4202.323,-48.694,1,true,false
2,7200.0,393,1C,2184.2,33.39,0.0,-0.673,synthetic,,,,72.576,synthetic,,,4203.402,-48.612,48,true,false
2,7200.0,394,1B,2185.1,-150.65,0.0,-0.778,synthetic,,,,80.259,synthetic,0.709,synthetic,4202.86,-47.643,65,true,false
2,7200.0,395,1B,2192.32,112.05,0.0,-0.778,synthetic,,,,69.626,synthetic,0.417,synthetic,4202.686,-53.765,1,true,false
2,7200.0,396,1C,2201.13,-26.7,0.0,-0.406,synthetic,,,,70.968,synthetic,,,4199.404,-48.658,48,true,false
2,7200.0,397,1C,2216.58,27.25,0.0,0.408,synthetic,,,,76.842,synthetic,,,4204.898,-60.712,1,true,false
2,7200.0,398,1C,2218.09,0.35,0.0,-0.469,synthetic,,,,66.033,synthetic,,,4207.678,-53.737,61,true,false
2,7200.0,399,1C,2226.97,-30.42,0.0,-0.329,synthetic,,,,69.344,synthetic,,,4200.351,-48.185,61,true,false
2,7200.0,400,1B,2234.61,-100.83,0.0,1.869,synthetic,,,,78.96,synthetic,0.568,synthetic,4198.288,-49.146,61,true,false
2,7200.0,401,1B,2247.65,161.19,0.0,0.458,synthetic,,,,77.56,synthetic,0.388,synthetic,4191.099,-50.662,31,true,false
2,7200.0,402,1C,2251.08,12.88,0.0,2.969,synthetic,,,,66.859,synthetic,,,4197.927,-54.741,61,true,false
2,7200.0,403,1B,2255.52,102.13,0.0,0.02,synthetic,,,,83.938,synthetic,0.637,synthetic,4202.707,-52.621,31,true,false
2,7200.0,404,1C,2261.48,-31.21,0.0,-0.535,synthetic,,,,70.28,synthetic,,,4194.711,-48.328,61,true,false
2,7200.0,405,1B,2273.32,-145.62,0.0,0.803,synthetic,,,,84.868,synthetic,0.801,synthetic,4200.968,-28.183,80,true,false
2,7200.0,406,1C,2273.87,2.21,0.0,-0.831,synthetic,,,,69.1,synthetic,,,4196.378,-43.151,3,true,false
2,7200.0,407,1C,2289.77,32.74,0.0,-1.081,synthetic,,,,70.902,synthetic,,,4198.377,-45.162,3,true,false
2,7200.0,408,1C,2291.99,-22.32,0.0,-0.577,synthetic,,,,69.572,synthetic,,,4198.062,-46.8,3,true,false
2,7200.0,409,1C,2303.75,4.97,0.0,2.775,synthetic,,,,70.63,synthetic,,,4198.416,-38.205,3,true,false
2,7200.0,410,1B,2310.97,108.21,0.0,-0.417,synthetic,,,,80.212,synthetic,0.61,synthetic,4211.91,-49.982,31,true,false
2,7200.0,411,1B,2319.42,-109.68,0.0,1.574,synthetic,,,,78.656,synthetic,0.114,synthetic,4208.753,-50.559,24,true,false
2,7200.0,412,1C,2324.26,-9.8,0.0,0.78,synthetic,,,,76.273,synthetic,,,4199.382,-48.319,3,true,true
2,7200.0,413,1C,2326.77,18.87,0.0,-0.766,synthetic,,,,69.696,synthetic,,,4198.162,-48.22,3,true,false
2,7200.0,414,1B,2332.07,154.58,0.0,1.168,synthetic,,,,87.087,synthetic,0.535,synthetic,4198.882,-49.174,31,true,false
2,7200.0,415,1C,2352.9,27.9,0.0,-0.564,synthetic,,,,72.745,synthetic,,,4190.343,-48.33,33,true,false
2,7200.0,416,1B,2357.92,-150.78,0.0,1.643,synthetic,,,,84.169,synthetic,0.674,synthetic,4196.517,-37.214,24,true,false
2,7200.0,417,1B,2362.71,114.64,0.0,0.216,synthetic,,,,72.287,synthetic,0.481,synthetic,4199.398,-54.957,31,true,false
2,7200.0,418,1C,2363.86,-21.58,0.0,0.265,synthetic,,,,64.095,synthetic,,,4195.968,-43.829,33,true,false
2,7200.0,419,1C,2371.86,6.17,0.0,2.099,synthetic,,,,66.635,synthetic,,,4195.767,-35.609,33,true,false
2,7200.0,420,1B,2399.33,-121.72,0.0,1.717,synthetic,,,,88.787,synthetic,0.694,synthetic,4203.29,-51.292,24,true,false
2,7200.0,421,1B,2415.4,-42.86,0.0,-1.252,synthetic,,,,87.614,synthetic,0.398,synthetic,4209.169,-50.942,51,true,false
2,7200.0,422,1B,2443.75,22.16,0.0,0.46,synthetic,,,,76.927,synthetic,0.668,synthetic,4209.314,-52.39,51,true,false
2,7200.0,423,1A,2461.99,158.31,0.0,-2.664,synthetic,2099.561,2085.535,synthetic,,,,,4193.238,-56.541,44,true,false
2,7200.0,424,1B,2495.21,-8.23,0.0,2.858,synthetic,,,,77.103,synthetic,0.596,synthetic,4198.077,-49.269,51,true,false
2,7200.0,425,1A,2501.81,-115.56,0.0,-0.144,synthetic,2130.356,2077.141,synthetic,,,,,4206.348,-56.474,51,true,false
2,7200.0,426,1A,2551.52,87.31,0.0,-1.039,synthetic,2145.194,2163.386,synthetic,,,,,4199.561,-54.254,44,true,false
3,10800.0,100,1A,-13.29,145.48,0.0,0.708,synthetic,2609.722,2687.657,synthetic,,,,,4193.011,-59.97,32,true,false
3,10800.0,101,1A,-6.19,-117.25,0.0,1.916,synthetic,2540.623,2662.131,synthetic,,,,,4203.503,-59.139,32,true,false
3,10800.0,102,1B,10.76,5.93,0.0,-0.588,synthetic,,,,107.111,synthetic,0.915,synthetic,4200.804,-42.281,32,true,false
3,10800.0,103,1B,52.78,-34.48,0.0,-2.025,synthetic,,,,101.439,synthetic,0.802,synthetic,4201.038,-48.814,36,true,false
3,10800.0,104,1C,94.17,4.32,0.0,0.197,synthetic,,,,99.022,synthetic,,,4194.305,-44.124,36,true,false
3,10800.0,105,1B,102.12,-142.73,0.0,-0.266,synthetic,,,,100.384,synthetic,0.572,synthetic,4193.79,-49.623,37,true,false
3,10800.0,106,1C,114.25,-15.88,0.0,-2.873,synthetic,,,,90.771,synthetic,,,4195.919,-49.977,36,true,false
3,10800.0,107,1B,115.13,127.21,0.0,0.497,synthetic,,,,105.01,synthetic,0.509,synthetic,4190.691,-55.266,76,true,false
3,10800.0,108,1C,126.81,6.98,0.0,2.815,synthetic,,,,91.822,synthetic,,,4209.468,-46.016,10,true,false
3,10800.0,109,1C,131.69,31.8,0.0,1.664,synthetic,,,,98.652,synthetic,,,4201.679,-53.823,36,true,false
3,10800.0,110,1C,150.17,-28.07,0.0,3.864,synthetic,,,,93.291,synthetic,,,4192.481,-45.528,10,true,false
3,10800.0,111,1C,150.57,-1.71,0.0,-1.157,synthetic,,,,98.12,synthetic,,,4192.407,-24.657,10,true,false
3,10800.0,112,1B,154.36,-151.04,0.0,-0.327,synthetic,,,,105.32,synthetic,0.468,synthetic,4210.596,-38.411,37,true,false
3,10800.0,113,1C,161.87,26.92,0.0,-0.759,synthetic,,,,92.345,synthetic,,,4188.997,-46.841,10,true,false
3,10800.0,114,1B,172.22,-96.29,0.0,0.287,synthetic,,,,106.966,synthetic,0.485,synthetic,4200.021,-53.183,37,true,false
3,10800.0,115,1C,178.03,-29.46,0.0,-1.765,synthetic,,,,90.123,synthetic,,,4199.581,-48.589,10,true,true
3,10800.0,116,1C,180.68,7.0,0.0,-1.97,synthetic,,,,96.894,synthetic,,,4199.521,-46.508,10,true,false
3,10800.0,117,1B,192.21,137.4,0.0,-0.139,synthetic,,,,96.775,synthetic,0.588,synthetic,4196.241,-46.589,76,true,false
3,10800.0,118,1C,197.73,26.63,0.0,2.367,synthetic,,,,97.881,synthetic,,,4206.3,-55.404,76,true,false
3,10800.0,119,1C,201.84,-12.84,0.0,1.856,synthetic,,,,94.629,synthetic,,,4200.702,-47.525,39,true,false
3,10800.0,120,1B,203.6,-168.65,0.0,0.61,synthetic,,,,109.96,synthetic,0.354,synthetic,4198.439,-52.869,55,true,false
3,10800.0,121,1C,229.26,-15.84,0.0,3.195,synthetic,,,,86.833,synthetic,,,4210.585,-40.245,39,true,false
3,10800.0,122,1C,233.7,20.32,0.0,-1.73,synthetic,,,,97.58,synthetic,,,4204.067,-44.209,39,true,false
3,10800.0,123,1A,258.0,-203.37,0.0,1.287,pinned,2765.639,2571.522,synthetic,,,,,4203.299,-43.97,55,true,false
3,10800.0,124,1A,258.0,-173.77,0.0,0.999,pinned,2650.844,2648.836,synthetic,,,,,4192.279,-36.894,55,true,false
3,10800.0,125,1B,258.0,-153.57,0.0,0.367,pinned,,,,105.577,synthetic,0.813,synthetic,4197.488,-46.423,55,true,false
3,10800.0,126,1B,258.0,-133.57,0.0,3.377,pinned,,,,112.766,synthetic,0.558,synthetic,4204.742,-48.048,68,true,false
3,10800.0,127,1B,258.0,-113.57,0.0,-1.294,pinned,,,,107.161,synthetic,0.427,synthetic,4202.079,-42.748,68,true,false
3,10800.0,128,1A,258.0,-93.37,0.0,2.529,pinned,2622.035,2792.553,synthetic,,,,,4189.791,-42.022,68,true,false
3,10800.0,129,1A,258.0,-73.37,0.0,-0.667,pinned,2692.142,2583.737,synthetic,,,,,4203.077,-47.416,68,true,false
3,10800.0,130,1B,258.0,-43.27,0.0,-0.047,pinned,,,,102.334,synthetic,0.706,synthetic,4204.497,-52.859,68,true,false
3,10800.0,131,1C,258.0,-13.67,0.0,0.268,pinned,,,,95.41,synthetic,,,4203.432,-46.021,39,true,false
3,10800.0,132,1C,258.0,6.63,0.0,2.525,pinned,,,,90.401,synthetic,,,4192.226,-45.68,39,true,false
3,10800.0,133,1C,258.0,36.73,0.0,1.91,pinned,,,,89.331,synthetic,,,4196.869,-47.959,56,true,false
3,10800.0,134,1A,258.0,66.63,0.0,-1.252,pinned,2579.144,2557.693,synthetic,,,,,4199.074,-40.686,56,true,false
3,10800.0,135,1B,258.0,96.53,0.0,1.554,pinned,,,,108.39,synthetic,0.856,synthetic,4197.343,-47.368,56,true,false
3,10800.0,136,1B,258.0,126.53,0.0,1.277,pinned,,,,105.603,synthetic,0.686,synthetic,4206.703,-49.585,59,true,false
3,10800.0,137,1B,258.0,146.53,0.0,2.164,pinned,,,,105.042,synthetic,0.515,synthetic,4206.47,-44.009,59,true,false
3,10800.0,138,1B,258.0,166.53,0.0,4.264,pinned,,,,102.934,synthetic,0.106,synthetic,4201.349,-31.321,59,true,false
3,10800.0,139,1A,258.0,186.53,0.0,0.519,pinned,2569.314,2692.975,synthetic,,,,,4196.706,-42.885,59,true,false
3,10800.0,140,1C,284.15,7.34,0.0,-1.295,synthetic,,,,92.504,synthetic,,,4196.61,-47.998,46,true,false
3,10800.0,141,1C,288.78,34.51,0.0,-0.101,synthetic,,,,98.127,synthetic,,,4198.202,-48.548,56,true,false
3,10800.0,142,1C,298.09,-33.57,0.0,0.409,synthetic,,,,93.763,synthetic,,,4202.075,-45.517,46,true,false
3,10800.0,143,1B,312.9,167.9,0.0,-1.345,synthetic,,,,113.889,synthetic,0.812,synthetic,4205.348,-48.33,14,true,false
3,10800.0,144,1B,313.67,-151.4,0.0,0.293,synthetic,,,,105.655,synthetic,0.626,synthetic,4200.852,-52.656,55,true,false
3,10800.0,145,1B,314.6,-97.21,0.0,0.73,synthetic,,,,104.718,synthetic,0.513,synthetic,4201.094,-36.968,78,true,false
3,10800.0,146,1C,321.07,-8.58,0.0,1.337,synthetic,,,,95.466,synthetic,,,4204.965,-36.174,46,true,false
3,10800.0,147,1C,324.91,-35.74,0.0,0.413,synthetic,,,,94.55,synthetic,,,4196.098,-45.66,46,true,false
3,10800.0,148,1B,332.91,121.76,0.0,2.922,synthetic,,,,106.259,synthetic,0.807,synthetic,4206.362,-46.129,14,true,false
3,10800.0,149,1C,351.05,-3.47,0.0,2.013,synthetic,,,,99.45,synthetic,,,4203.312,-49.037,46,true,false
3,10800.0,150,1B,361.75,-121.5,0.0,0.063,synthetic,,,,105.01,synthetic,0.705,synthetic,4189.661,-50.945,78,true,false
3,10800.0,151,1C,375.54,-32.69,0.0,0.492,synthetic,,,,93.622,synthetic,,,4199.662,-45.796,4,true,false
3,10800.0,152,1B,377.82,97.32,0.0,-1.86,synthetic,,,,107.104,synthetic,0.439,synthetic,4200.047,-52.963,14,true,false
3,10800.0,153,1B,387.75,47.97,0.0,-0.342,synthetic,,,,104.068,synthetic,0.671,synthetic,4197.627,-52.795,4,true,false
3,10800.0,154,1B,388.32,148.81,0.0,1.309,synthetic,,,,103.132,synthetic,0.651,synthetic,4197.099,-50.337,14,true,false
3,10800.0,155,1C,400.2,-23.78,0.0,-0.883,synthetic,,,,96.739,synthetic,,,4200.47,-39.971,4,true,false
3,10800.0,156,1B,403.52,-162.55,0.0,2.063,synthetic,,,,106.917,synthetic,0.68,synthetic,4208.824,-54.844,30,true,false
3,10800.0,157,1B,412.17,-98.3,0.0,-0.028,synthetic,,,,107.178,synthetic,0.769,synthetic,4198.108,-43.894,30,true,false
3,10800.0,158,1C,426.17,-35.12,0.0,-0.309,synthetic,,,,92.831,synthetic,,,4198.581,-49.33,4,true,false
3,10800.0,159,1B,430.32,112.04,0.0,0.342,synthetic,,,,100.499,synthetic,0.497,synthetic,4199.029,-53.266,5,true,false
3,10800.0,160,1C,453.5,-26.22,0.0,-2.3,synthetic,,,,90.801,synthetic,,,4199.72,-53.069,4,true,false
3,10800.0,161,1C,461.35,36.95,0.0,1.254,synthetic,,,,92.659,synthetic,,,4208.264,-53.372,27,true,false
3,10800.0,162,1B,466.57,157.87,0.0,-1.18,synthetic,,,,109.874,synthetic,0.81,synthetic,4203.756,-42.826,5,true,false
3,10800.0,163,1B,473.21,-128.21,0.0,-0.115,synthetic,,,,107.072,synthetic,0.719,synthetic,4194.848,-47.006,74,true,false
3,10800.0,164,1B,490.13,102.6,0.0,1.329,synthetic,,,,114.198,synthetic,0.714,synthetic,4199.879,-50.422,5,true,false
3,10800.0,165,1B,493.58,-56.84,0.0,-2.697,synthetic,,,,111.426,synthetic,0.749,synthetic,4197.952,-54.115,30,true,false
3,10800.0,166,1C,494.56,30.34,0.0,-1.83,synthetic,,,,87.429,synthetic,,,4202.983,-47.004,27,true,false
3,10800.0,167,1B,519.19,-159.6,0.0,-1.145,synthetic,,,,104.866,synthetic,0.654,synthetic,4194.296,-45.926,74,true,false
3,10800.0,168,1B,524.39,164.3,0.0,1.945,synthetic,,,,102.845,synthetic,0.628,synthetic,4196.276,-58.548,52,true,true
3,10800.0,169,1B,527.06,-107.96,0.0,-0.16,synthetic,,,,101.346,synthetic,1.272,synthetic,4200.4,-52.125,74,true,false
3,10800.0,170,1C,533.82,33.85,0.0,0.688,synthetic,,,,93.542,synthetic,,,4207.196,-42.915,27,true,false
3,10800.0,171,1C,543.39,8.98,0.0,0.482,synthetic,,,,88.274,synthetic,,,4199.088,-44.175,27,true,false
3,10800.0,172,1B,567.77,132.93,0.0,-0.367,synthetic,,,,107.315,synthetic,0.774,synthetic,4198.633,-53.28,52,true,false
3,10800.0,173,1B,570.52,-157.65,0.0,-0.138,synthetic,,,,97.311,synthetic,0.686,synthetic,4204.106,-55.012,74,true,false
3,10800.0,174,1C,579.64,19.77,0.0,0.142,synthetic,,,,98.085,synthetic,,,4200.355,-52.273,27,true,false
3,10800.0,175,1C,582.16,-6.58,0.0,-0.672,synthetic,,,,94.657,synthetic,,,4205.377,-47.036,13,true,false
3,10800.0,176,1C,591.22,-30.21,0.0,-0.773,synthetic,,,,97.396,synthetic,,,4192.888,-58.78,52,true,false
3,10800.0,177,1C,602.9,37.9,0.0,1.498,synthetic,,,,97.782,synthetic,,,4201.444,-51.34,52,true,false
3,10800.0,178,1B,609.16,97.68,0.0,-0.707,synthetic,,,,96.092,synthetic,1.025,synthetic,4200.138,-37.59,52,true,false
3,10800.0,179,1C,614.22,6.13,0.0,1.424,synthetic,,,,95.35,synthetic,,,4198.961,-35.609,13,true,false
3,10800.0,180,1C,623.67,-28.21,0.0,-0.989,synthetic,,,,93.893,synthetic,,,4195.222,-46.209,13,true,false
3,10800.0,181,1C,632.11,27.64,0.0,-2.492,synthetic,,,,95.978,synthetic,,,4201.261,-48.172,13,true,false
3,10800.0,182,1B,637.24,-164.48,0.0,-1.686,synthetic,,,,102.187,synthetic,0.747,synthetic,4198.373,-57.02,21,true,false
3,10800.0,183,1C,639.24,-8.32,0.0,-0.345,synthetic,,,,96.31,synthetic,,,4203.386,-45.838,13,true,false
3,10800.0,184,1B,654.17,147.04,0.0,0.765,synthetic,,,,105.489,synthetic,0.757,synthetic,4202.359,-42.65,23,true,false
3,10800.0,185,1C,664.68,35.7,0.0,-3.489,synthetic,,,,96.706,synthetic,,,4201.462,-42.464,38,true,false
3,10800.0,186,1C,673.09,-30.49,0.0,0.502,synthetic,,,,95.245,synthetic,,,4200.431,-53.979,38,true,false
3,10800.0,187,1C,678.84,9.5,0.0,-0.613,synthetic,,,,93.595,synthetic,,,4194.696,-46.345,38,true,false
3,10800.0,188,1B,698.54,115.59,0.0,-2.645,synthetic,,,,107.691,synthetic,0.628,synthetic,4193.953,-49.498,23,true,false
3,10800.0,189,1C,699.11,37.24,0.0,1.812,synthetic,,,,90.4,synthetic,,,4192.954,-41.393,38,true,false
3,10800.0,190,1C,702.78,-28.41,0.0,1.465,synthetic,,,,95.239,synthetic,,,4199.976,-54.62,21,true,false
3,10800.0,191,1C,704.74,0.04,0.0,2.532,synthetic,,,,95.969,synthetic,,,4207.552,-50.002,38,true,false
3,10800.0,192,1C,728.22,20.39,0.0,0.814,synthetic,,,,92.316,synthetic,,,4196.476,-47.663,62,true,false
3,10800.0,193,1B,729.06,-102.41,0.0,0.983,synthetic,,,,110.835,synthetic,0.842,synthetic,4192.767,-41.361,21,true,false
3,10800.0,194,1C,729.62,-25.15,0.0,-0.461,synthetic,,,,97.152,synthetic,,,4205.07,-47.497,62,true,false
3,10800.0,195,1B,730.56,154.01,0.0,-0.899,synthetic,,,,115.307,synthetic,0.795,synthetic,4195.571,-52.456,23,true,false
3,10800.0,196,1C,752.8,14.26,0.0,-0.477,synthetic,,,,96.864,synthetic,,,4199.015,-41.466,62,true,false
3,10800.0,197,1C,752.9,-12.1,0.0,-0.033,synthetic,,,,93.743,synthetic,,,4202.828,-37.19,62,true,false
3,10800.0,198,1A,757.57,-201.71,0.0,0.716,synthetic,2590.184,2653.886,synthetic,,,,,4194.362,-57.467,69,true,false
3,10800.0,199,1C,767.11,-34.88,0.0,-0.771,synthetic,,,,97.414,synthetic,,,4205.499,-50.309,67,true,false
3,10800.0,200,1C,775.4,32.83,0.0,0.266,synthetic,,,,95.167,synthetic,,,4202.038,-51.235,77,true,false
3,10800.0,201,1C,779.39,5.89,0.0,-3.57,synthetic,,,,96.293,synthetic,,,4201.038,-46.03,62,true,false
3,10800.0,202,1B,786.1,127.19,0.0,2.16,synthetic,,,,99.945,synthetic,0.478,synthetic,4200.894,-48.509,16,true,false
3,10800.0,203,1C,803.44,34.49,0.0,1.802,synthetic,,,,96.666,synthetic,,,4199.196,-53.663,77,true,false
3,10800.0,204,1C,805.84,-24.52,0.0,0.906,synthetic,,,,88.749,synthetic,,,4199.549,-51.049,67,true,false
3,10800.0,205,1C,808.22,1.59,0.0,-1.679,synthetic,,,,95.925,synthetic,,,4200.999,-54.722,67,true,false
3,10800.0,206,1C,830.81,34.38,0.0,-0.308,synthetic,,,,91.537,synthetic,,,4199.803,-54.162,42,true,false
3,10800.0,207,1C,832.9,7.9,0.0,1.155,synthetic,,,,101.941,synthetic,,,4203.092,-46.221,22,true,false
3,10800.0,208,1B,842.78,111.79,0.0,-0.07,synthetic,,,,102.725,synthetic,0.655,synthetic,4189.364,-45.351,16,true,false
3,10800.0,209,1C,845.71,-14.49,0.0,1.132,synthetic,,,,95.441,synthetic,,,4200.274,-34.78,22,true,false
3,10800.0,210,1B,847.57,-154.02,0.0,1.149,synthetic,,,,103.407,synthetic,0.634,synthetic,4204.606,-36.908,69,true,false
3,10800.0,211,1C,857.49,-36.91,0.0,-3.014,synthetic,,,,95.715,synthetic,,,4197.255,-45.229,22,true,false
3,10800.0,212,1C,857.76,34.06,0.0,-1.272,synthetic,,,,95.275,synthetic,,,4198.657,-50.956,42,true,false
3,10800.0,213,1B,859.15,-104.53,0.0,-1.592,synthetic,,,,103.199,synthetic,0.645,synthetic,4207.593,-52.445,69,true,false
3,10800.0,214,1B,863.4,164.28,0.0,1.846,synthetic,,,,103.314,synthetic,0.999,synthetic,4199.383,-51.909,16,true,false
3,10800.0,215,1C,873.53,-10.14,0.0,0.199,synthetic,,,,96.475,synthetic,,,4202.898,-43.519,22,true,false
3,10800.0,216,1C,878.82,17.38,0.0,1.984,synthetic,,,,96.918,synthetic,,,4189.35,-51.585,42,true,false
3,10800.0,217,1C,885.19,-34.35,0.0,-0.354,synthetic,,,,92.608,synthetic,,,4201.349,-49.059,22,true,false
3,10800.0,218,1B,896.01,-167.21,0.0,3.888,synthetic,,,,108.396,synthetic,0.539,synthetic,4201.649,-49.943,69,true,false
3,10800.0,219,1C,899.44,32.26,0.0,2.286,synthetic,,,,94.526,synthetic,,,4193.894,-48.373,42,true,false
3,10800.0,220,1B,908.99,127.64,0.0,0.757,synthetic,,,,99.317,synthetic,0.574,synthetic,4202.463,-50.272,66,true,false
3,10800.0,221,1C,913.52,-36.2,0.0,0.457,synthetic,,,,88.558,synthetic,,,4204.507,-49.061,2,true,false
3,10800.0,222,1C,923.23,-2.01,0.0,-1.42,synthetic,,,,90.836,synthetic,,,4203.448,-36.899,2,true,false
3,10800.0,223,1C,935.61,27.31,0.0,-0.213,synthetic,,,,100.309,synthetic,,,4203.732,-46.597,2,true,false
3,10800.0,224,1C,942.9,-32.1,0.0,-0.025,synthetic,,,,90.563,synthetic,,,4195.876,-47.19,2,true,false
3,10800.0,225,1B,948.65,-122.48,0.0,0.056,synthetic,,,,104.627,synthetic,0.665,synthetic,4205.97,-54.185,79,true,false
3,10800.0,226,1C,955.46,-0.75,0.0,0.317,synthetic,,,,92.152,synthetic,,,4199.463,-44.273,2,true,false
3,10800.0,227,1B,958.75,97.15,0.0,0.543,synthetic,,,,110.366,synthetic,1.131,synthetic,4197.86,-49.482,66,true,false
3,10800.0,228,1C,962.9,37.9,0.0,0.826,synthetic,,,,95.878,synthetic,,,4197.456,-49.743,34,true,false
3,10800.0,229,1B,977.65,162.96,0.0,0.836,synthetic,,,,104.134,synthetic,1.062,synthetic,4203.783,-48.127,66,true,false
3,10800.0,230,1C,988.19,34.67,0.0,-0.171,synthetic,,,,98.642,synthetic,,,4193.365,-47.707,34,true,false
3,10800.0,231,1B,988.64,-168.37,0.0,4.052,synthetic,,,,109.189,synthetic,0.287,synthetic,4196.204,-46.501,79,true,false
3,10800.0,232,1C,994.18,-10.88,0.0,-0.051,synthetic,,,,89.797,synthetic,,,4199.946,-55.12,34,true,false
3,10800.0,233,1B,1010.5,-118.78,0.0,1.298,synthetic,,,,113.602,synthetic,0.573,synthetic,4204.9,-47.667,79,true,false
3,10800.0,234,1B,1018.69,131.11,0.0,0.673,synthetic,,,,102.962,synthetic,0.483,synthetic,4199.896,-51.459,17,true,false
3,10800.0,235,1C,1024.91,-16.29,0.0,-2.528,synthetic,,,,94.95,synthetic,,,4199.254,-48.553,6,true,false
3,10800.0,236,1C,1031.57,14.58,0.0,-2.367,synthetic,,,,96.604,synthetic,,,4208.589,-44.177,6,true,false
3,10800.0,237,1C,1045.06,36.69,0.0,-1.2,synthetic,,,,96.681,synthetic,,,4205.164,-46.686,6,true,false
3,10800.0,238,1B,1046.02,-157.9,0.0,-1.189,synthetic,,,,110.377,synthetic,0.665,synthetic,4203.855,-47.723,79,true,false
3,10800.0,239,1B,1052.9,167.9,0.0,0.304,synthetic,,,,110.51,synthetic,0.845,synthetic,4210.525,-40.201,17,true,false
3,10800.0,240,1C,1057.94,-28.03,0.0,0.102,synthetic,,,,92.827,synthetic,,,4196.221,-48.384,6,true,false
3,10800.0,241,1C,1066.15,18.03,0.0,0.045,synthetic,,,,97.434,synthetic,,,4204.856,-41.634,6,true,false
3,10800.0,242,1B,1078.18,102.04,0.0,-1.238,synthetic,,,,109.069,synthetic,0.599,synthetic,4192.401,-55.708,11,true,true
3,10800.0,243,1C,1082.9,37.9,0.0,0.083,synthetic,,,,94.533,synthetic,,,4200.499,-56.684,70,true,false
3,10800.0,244,1C,1084.67,-22.04,0.0,-1.451,synthetic,,,,92.9,synthetic,,,4193.116,-51.55,70,true,false
3,10800.0,245,1C,1093.73,12.09,0.0,-1.467,synthetic,,,,97.863,synthetic,,,4202.933,-50.615,11,true,false
3,10800.0,246,1B,1099.99,-117.86,0.0,0.479,synthetic,,,,99.778,synthetic,0.501,synthetic,4206.854,-51.43,71,true,false
3,10800.0,247,1B,1102.41,158.26,0.0,-0.012,synthetic,,,,103.762,synthetic,0.686,synthetic,4201.879,-49.125,17,true,false
3,10800.0,248,1B,1104.5,-167.97,0.0,1.611,synthetic,,,,97.946,synthetic,0.578,synthetic,4202.817,-50.951,50,true,false
3,10800.0,249,1C,1109.22,33.07,0.0,-0.517,synthetic,,,,93.658,synthetic,,,4197.289,-44.855,11,true,false
3,10800.0,250,1C,1125.12,-27.17,0.0,1.003,synthetic,,,,94.31,synthetic,,,4196.942,-41.715,70,true,false
3,10800.0,251,1C,1125.28,7.37,0.0,0.414,synthetic,,,,91.881,synthetic,,,4194.833,-47.147,11,true,false
3,10800.0,252,1C,1136.31,32.18,0.0,0.83,synthetic,,,,96.215,synthetic,,,4201.262,-33.659,11,true,false
3,10800.0,253,1C,1152.04,-14.89,0.0,-1.331,synthetic,,,,93.368,synthetic,,,4200.164,-47.631,70,true,false
3,10800.0,254,1B,1153.04,-145.92,0.0,0.218,synthetic,,,,101.206,synthetic,0.571,synthetic,4196.355,-41.37,50,true,false
3,10800.0,255,1B,1156.82,125.38,0.0,0.19,synthetic,,,,103.572,synthetic,0.392,synthetic,4196.651,-53.745,60,true,false
3,10800.0,256,1C,1167.04,28.33,0.0,-0.544,synthetic,,,,96.787,synthetic,,,4197.317,-48.184,11,true,false
3,10800.0,257,1C,1172.48,-32.12,0.0,0.828,synthetic,,,,93.226,synthetic,,,4188.927,-49.408,70,true,false
3,10800.0,258,1C,1174.55,3.68,0.0,2.195,synthetic,,,,90.434,synthetic,,,4205.85,-46.418,8,true,false
3,10800.0,259,1C,1193.48,26.67,0.0,0.96,synthetic,,,,95.596,synthetic,,,4200.369,-46.811,8,true,false
3,10800.0,260,1B,1196.43,-94.69,0.0,3.133,synthetic,,,,104.107,synthetic,0.879,synthetic,4198.539,-53.796,73,true,false
3,10800.0,261,1C,1200.18,-17.2,0.0,-0.134,synthetic,,,,91.14,synthetic,,,4208.518,-40.909,8,true,false
3,10800.0,262,1B,1213.67,129.0,0.0,0.935,synthetic,,,,105.947,synthetic,0.362,synthetic,4200.648,-39.349,60,true,false
3,10800.0,263,1B,1222.26,-146.44,0.0,1.548,synthetic,,,,98.224,synthetic,0.824,synthetic,4199.383,-54.228,50,true,false
3,10800.0,264,1C,1222.9,37.9,0.0,-1.198,synthetic,,,,90.732,synthetic,,,4195.068,-57.19,60,true,false
3,10800.0,265,1C,1228.89,12.07,0.0,1.704,synthetic,,,,100.061,synthetic,,,4198.873,-46.617,8,true,false
